direction,combo,noise_k,vol_mult,window,trades,trades_per_day,wins,stops,scratch,win_rate,tp_before_sl,profit_factor,net_pct,max_drawdown_pct,avg_hold_min
LONG,adi_up+ylow_reclaim,0.5,0.8,mid_1030_1300,7,0.12,4,2,1,57.1,66.7,2.34,0.8,0.3,52.1
LONG,adi_up+yhigh_break,0.5,0.8,mid_1030_1300,15,0.26,5,7,3,33.3,41.7,0.86,-0.31,0.97,99.3
LONG,adi_up+above_pivot,0.5,0.8,mid_1030_1300,282,4.95,111,138,33,39.4,44.6,0.82,-7.5,13.6,97.4
LONG,adi_up+macd_x_up,0.5,0.8,mid_1030_1300,25,0.44,7,17,1,28.0,29.2,0.45,-2.82,3.42,78.6
LONG,adi_up+macd_x_up_neg,0.5,0.8,mid_1030_1300,12,0.21,4,8,0,33.3,33.3,0.5,-1.2,1.5,62.5
LONG,adi_up+hist_turn_up,0.5,0.8,mid_1030_1300,66,1.16,23,34,9,34.8,40.4,0.73,-2.89,3.59,82.7
LONG,adi_up+strong_close,0.5,0.8,mid_1030_1300,316,5.54,133,156,27,42.1,46.0,0.88,-5.79,11.36,80.2
LONG,adi_up+orb_break_up,0.5,0.8,mid_1030_1300,21,0.37,9,9,3,42.9,50.0,1.1,0.29,0.67,82.1
LONG,adi_up+orb_break_up_v,0.5,0.8,mid_1030_1300,16,0.28,7,8,1,43.8,46.7,0.85,-0.37,0.97,70.3
LONG,adi_up+vwap_reclaim_v,0.5,0.8,mid_1030_1300,15,0.26,8,7,0,53.3,53.3,1.14,0.3,0.9,66.0
LONG,adi_up+rvol_thrust_up,0.5,0.8,mid_1030_1300,99,1.74,45,43,11,45.5,51.1,1.08,1.08,3.24,88.1
LONG,adi_up+above_vwap_v,0.5,0.8,mid_1030_1300,152,2.67,64,72,16,42.1,47.1,0.92,-1.8,5.04,90.0
LONG,adi_up+vwap_lo_bounce,0.5,0.8,mid_1030_1300,45,0.79,16,26,3,35.6,38.1,0.62,-3.05,3.35,69.1
LONG,adi_up+cvd_up,0.5,0.8,mid_1030_1300,255,4.47,113,117,25,44.3,49.1,1.0,-0.0,6.96,89.5
LONG,adi_up+cvd_up_v,0.5,0.8,mid_1030_1300,166,2.91,74,75,17,44.6,49.7,1.01,0.23,3.97,89.8
LONG,adi_up+mom_ignite_up,0.5,0.8,mid_1030_1300,27,0.47,14,12,1,51.9,53.8,1.22,0.77,0.9,55.9
LONG,adi_up+rsi_thrust_up,0.5,0.8,mid_1030_1300,24,0.42,11,12,1,45.8,47.8,0.9,-0.37,1.27,66.9
LONG,delta_surge+s1_bounce,0.5,0.8,mid_1030_1300,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,67.5
LONG,delta_surge+ylow_reclaim,0.5,0.8,mid_1030_1300,4,0.07,3,1,0,75.0,75.0,3.0,0.6,0.3,16.2
LONG,delta_surge+yhigh_break,0.5,0.8,mid_1030_1300,8,0.14,1,5,2,12.5,16.7,0.31,-1.09,1.27,101.9
LONG,delta_surge+above_pivot,0.5,0.8,mid_1030_1300,113,1.98,40,60,13,35.4,40.0,0.7,-5.52,8.52,94.7
LONG,delta_surge+macd_x_up,0.5,0.8,mid_1030_1300,13,0.23,3,10,0,23.1,23.1,0.3,-2.1,3.0,79.2
LONG,delta_surge+macd_x_up_neg,0.5,0.8,mid_1030_1300,4,0.07,1,3,0,25.0,25.0,0.33,-0.6,0.6,75.0
LONG,delta_surge+hist_turn_up,0.5,0.8,mid_1030_1300,25,0.44,10,10,5,40.0,50.0,1.04,0.14,1.5,96.6
LONG,delta_surge+strong_close,0.5,0.8,mid_1030_1300,145,2.54,57,76,12,39.3,42.9,0.77,-5.24,7.64,80.3
LONG,delta_surge+orb_break_up,0.5,0.8,mid_1030_1300,15,0.26,6,8,1,40.0,42.9,0.73,-0.67,1.27,61.7
LONG,delta_surge+orb_break_up_v,0.5,0.8,mid_1030_1300,15,0.26,6,8,1,40.0,42.9,0.73,-0.67,1.27,61.7
LONG,delta_surge+vwap_reclaim_v,0.5,0.8,mid_1030_1300,11,0.19,6,5,0,54.5,54.5,1.2,0.3,0.6,75.9
LONG,delta_surge+rvol_thrust_up,0.5,0.8,mid_1030_1300,99,1.74,45,43,11,45.5,51.1,1.08,1.08,3.24,88.1
LONG,delta_surge+above_vwap_v,0.5,0.8,mid_1030_1300,125,2.19,54,58,13,43.2,48.2,0.96,-0.72,5.04,89.4
LONG,delta_surge+vwap_lo_bounce,0.5,0.8,mid_1030_1300,20,0.35,8,12,0,40.0,40.0,0.67,-1.2,1.8,57.0
LONG,delta_surge+cvd_up,0.5,0.8,mid_1030_1300,110,1.93,49,49,12,44.5,50.0,1.04,0.57,3.54,88.5
LONG,delta_surge+cvd_up_v,0.5,0.8,mid_1030_1300,110,1.93,49,49,12,44.5,50.0,1.04,0.57,3.54,88.5
LONG,delta_surge+mom_ignite_up,0.5,0.8,mid_1030_1300,14,0.25,7,6,1,50.0,53.8,1.26,0.47,0.73,55.4
LONG,delta_surge+rsi_thrust_up,0.5,0.8,mid_1030_1300,18,0.32,8,9,1,44.4,47.1,0.87,-0.37,1.27,68.6
LONG,s1_bounce+macd_x_up,0.5,0.8,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,35.0
LONG,s1_bounce+macd_x_up_neg,0.5,0.8,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,35.0
LONG,s1_bounce+hist_turn_up,0.5,0.8,mid_1030_1300,2,0.04,0,2,0,0.0,0.0,0.0,-0.6,0.3,22.5
LONG,s1_bounce+strong_close,0.5,0.8,mid_1030_1300,9,0.16,3,6,0,33.3,33.3,0.5,-0.9,1.5,38.3
LONG,s1_bounce+vwap_reclaim_v,0.5,0.8,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,5.0
LONG,s1_bounce+rvol_thrust_up,0.5,0.8,mid_1030_1300,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,67.5
LONG,s1_bounce+above_vwap_v,0.5,0.8,mid_1030_1300,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,67.5
LONG,s1_bounce+vwap_lo_bounce,0.5,0.8,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.0,60.0
LONG,s1_bounce+cvd_up,0.5,0.8,mid_1030_1300,7,0.12,3,4,0,42.9,42.9,0.75,-0.3,1.2,38.6
LONG,s1_bounce+cvd_up_v,0.5,0.8,mid_1030_1300,4,0.07,3,1,0,75.0,75.0,3.0,0.6,0.3,52.5
LONG,s1_bounce+rsi_thrust_up,0.5,0.8,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,5.0
LONG,ylow_reclaim+hist_turn_up,0.5,0.8,mid_1030_1300,1,0.02,0,0,1,0.0,0.0,inf,0.2,0.0,240.0
LONG,ylow_reclaim+strong_close,0.5,0.8,mid_1030_1300,8,0.14,4,3,1,50.0,57.1,1.56,0.5,0.6,51.9
LONG,ylow_reclaim+rvol_thrust_up,0.5,0.8,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,5.0
LONG,ylow_reclaim+above_vwap_v,0.5,0.8,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,15.0
LONG,ylow_reclaim+vwap_lo_bounce,0.5,0.8,mid_1030_1300,3,0.05,1,0,2,33.3,100.0,inf,0.71,0.0,156.7
LONG,ylow_reclaim+cvd_up,0.5,0.8,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,5.0
LONG,ylow_reclaim+cvd_up_v,0.5,0.8,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,5.0
LONG,ylow_reclaim+rsi_thrust_up,0.5,0.8,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,5.0
LONG,yhigh_break+above_pivot,0.5,0.8,mid_1030_1300,17,0.3,5,9,3,29.4,35.7,0.67,-0.91,1.57,94.1
LONG,yhigh_break+macd_x_up,0.5,0.8,mid_1030_1300,1,0.02,0,0,1,0.0,0.0,inf,0.18,0.0,175.0
LONG,yhigh_break+hist_turn_up,0.5,0.8,mid_1030_1300,9,0.16,3,4,2,33.3,42.9,1.05,0.06,0.6,92.2
LONG,yhigh_break+strong_close,0.5,0.8,mid_1030_1300,17,0.3,5,9,3,29.4,35.7,0.67,-0.91,1.57,94.1
LONG,yhigh_break+orb_break_up,0.5,0.8,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,95.0
LONG,yhigh_break+orb_break_up_v,0.5,0.8,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,95.0
LONG,yhigh_break+vwap_reclaim_v,0.5,0.8,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,95.0
LONG,yhigh_break+rvol_thrust_up,0.5,0.8,mid_1030_1300,7,0.12,1,4,2,14.3,20.0,0.38,-0.79,0.97,108.6
LONG,yhigh_break+above_vwap_v,0.5,0.8,mid_1030_1300,7,0.12,1,4,2,14.3,20.0,0.38,-0.79,0.97,108.6
LONG,yhigh_break+vwap_lo_bounce,0.5,0.8,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,55.0
LONG,yhigh_break+cvd_up,0.5,0.8,mid_1030_1300,12,0.21,4,5,3,33.3,44.4,0.99,-0.01,0.9,112.5
LONG,yhigh_break+cvd_up_v,0.5,0.8,mid_1030_1300,9,0.16,2,5,2,22.2,28.6,0.5,-0.79,1.27,115.6
LONG,yhigh_break+mom_ignite_up,0.5,0.8,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,220.0
LONG,yhigh_break+rsi_thrust_up,0.5,0.8,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,95.0
LONG,above_pivot+macd_x_up,0.5,0.8,mid_1030_1300,15,0.26,5,9,1,33.3,35.7,0.62,-1.02,1.92,87.3
LONG,above_pivot+macd_x_up_neg,0.5,0.8,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,120.0
LONG,above_pivot+hist_turn_up,0.5,0.8,mid_1030_1300,58,1.02,21,28,9,36.2,42.9,0.81,-1.71,2.7,90.9
LONG,above_pivot+strong_close,0.5,0.8,mid_1030_1300,228,4.0,90,109,29,39.5,45.2,0.85,-5.22,10.32,93.2
LONG,above_pivot+orb_break_up,0.5,0.8,mid_1030_1300,16,0.28,7,6,3,43.8,53.8,1.31,0.59,0.97,94.1
LONG,above_pivot+orb_break_up_v,0.5,0.8,mid_1030_1300,12,0.21,6,5,1,50.0,54.5,1.14,0.23,0.97,77.9
LONG,above_pivot+vwap_reclaim_v,0.5,0.8,mid_1030_1300,11,0.19,2,9,0,18.2,18.2,0.22,-2.1,1.8,83.6
LONG,above_pivot+rvol_thrust_up,0.5,0.8,mid_1030_1300,81,1.42,32,37,12,39.5,46.4,0.92,-0.94,2.8,100.3
LONG,above_pivot+above_vwap_v,0.5,0.8,mid_1030_1300,151,2.65,57,71,23,37.7,44.5,0.83,-3.71,5.92,102.7
LONG,above_pivot+vwap_lo_bounce,0.5,0.8,mid_1030_1300,23,0.4,8,13,2,34.8,38.1,0.57,-1.84,2.14,77.0
LONG,above_pivot+cvd_up,0.5,0.8,mid_1030_1300,205,3.6,77,98,30,37.6,44.0,0.83,-5.11,7.91,106.4
LONG,above_pivot+cvd_up_v,0.5,0.8,mid_1030_1300,141,2.47,54,67,20,38.3,44.6,0.84,-3.4,5.54,104.5
LONG,above_pivot+mom_ignite_up,0.5,0.8,mid_1030_1300,17,0.3,7,9,1,41.2,43.8,0.84,-0.43,1.5,65.0
LONG,above_pivot+rsi_thrust_up,0.5,0.8,mid_1030_1300,19,0.33,8,9,2,42.1,47.1,0.87,-0.36,1.26,82.1
LONG,macd_x_up+macd_x_up_neg,0.5,0.8,mid_1030_1300,16,0.28,5,9,2,31.2,35.7,0.61,-1.07,1.37,75.3
LONG,macd_x_up+hist_turn_up,0.5,0.8,mid_1030_1300,6,0.11,2,2,2,33.3,50.0,1.17,0.11,0.3,102.5
LONG,macd_x_up+strong_close,0.5,0.8,mid_1030_1300,24,0.42,7,15,2,29.2,31.8,0.5,-2.29,2.89,74.8
LONG,macd_x_up+orb_break_up,0.5,0.8,mid_1030_1300,5,0.09,3,2,0,60.0,60.0,1.5,0.3,0.3,86.0
LONG,macd_x_up+orb_break_up_v,0.5,0.8,mid_1030_1300,5,0.09,3,2,0,60.0,60.0,1.5,0.3,0.3,86.0
LONG,macd_x_up+vwap_reclaim_v,0.5,0.8,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,27.5
LONG,macd_x_up+rvol_thrust_up,0.5,0.8,mid_1030_1300,11,0.19,4,7,0,36.4,36.4,0.57,-0.9,1.8,70.9
LONG,macd_x_up+above_vwap_v,0.5,0.8,mid_1030_1300,13,0.23,4,9,0,30.8,30.8,0.44,-1.5,2.4,73.8
LONG,macd_x_up+vwap_lo_bounce,0.5,0.8,mid_1030_1300,8,0.14,2,5,1,25.0,28.6,0.38,-0.96,0.66,56.9
LONG,macd_x_up+cvd_up,0.5,0.8,mid_1030_1300,17,0.3,5,11,1,29.4,31.2,0.51,-1.62,2.52,87.9
LONG,macd_x_up+cvd_up_v,0.5,0.8,mid_1030_1300,12,0.21,4,8,0,33.3,33.3,0.5,-1.2,2.1,90.8
LONG,macd_x_up+mom_ignite_up,0.5,0.8,mid_1030_1300,4,0.07,1,3,0,25.0,25.0,0.33,-0.6,0.6,56.2
LONG,macd_x_up+rsi_thrust_up,0.5,0.8,mid_1030_1300,6,0.11,3,3,0,50.0,50.0,1.0,0.0,0.9,66.7
LONG,macd_x_up_neg+hist_turn_up,0.5,0.8,mid_1030_1300,3,0.05,1,1,1,33.3,50.0,0.83,-0.06,0.06,71.7
LONG,macd_x_up_neg+strong_close,0.5,0.8,mid_1030_1300,14,0.25,5,8,1,35.7,38.5,0.61,-0.96,1.56,65.7
LONG,macd_x_up_neg+orb_break_up,0.5,0.8,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
LONG,macd_x_up_neg+orb_break_up_v,0.5,0.8,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
LONG,macd_x_up_neg+vwap_reclaim_v,0.5,0.8,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,27.5
LONG,macd_x_up_neg+rvol_thrust_up,0.5,0.8,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.3,58.3
LONG,macd_x_up_neg+above_vwap_v,0.5,0.8,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.3,58.3
LONG,macd_x_up_neg+vwap_lo_bounce,0.5,0.8,mid_1030_1300,8,0.14,2,5,1,25.0,28.6,0.38,-0.96,0.66,56.9
LONG,macd_x_up_neg+cvd_up,0.5,0.8,mid_1030_1300,4,0.07,2,2,0,50.0,50.0,1.0,0.0,0.6,70.0
LONG,macd_x_up_neg+cvd_up_v,0.5,0.8,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.0,80.0
LONG,macd_x_up_neg+mom_ignite_up,0.5,0.8,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,120.0
LONG,macd_x_up_neg+rsi_thrust_up,0.5,0.8,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.0,80.0
LONG,hist_turn_up+strong_close,0.5,0.8,mid_1030_1300,82,1.44,28,45,9,34.1,38.4,0.65,-4.85,5.15,75.7
LONG,hist_turn_up+orb_break_up,0.5,0.8,mid_1030_1300,9,0.16,3,5,1,33.3,37.5,0.57,-0.67,0.67,56.1
LONG,hist_turn_up+orb_break_up_v,0.5,0.8,mid_1030_1300,7,0.12,3,3,1,42.9,50.0,0.92,-0.07,0.37,57.9
LONG,hist_turn_up+vwap_reclaim_v,0.5,0.8,mid_1030_1300,7,0.12,2,5,0,28.6,28.6,0.4,-0.9,1.2,48.6
LONG,hist_turn_up+rvol_thrust_up,0.5,0.8,mid_1030_1300,18,0.32,7,6,5,38.9,53.8,1.22,0.44,0.6,102.5
LONG,hist_turn_up+above_vwap_v,0.5,0.8,mid_1030_1300,23,0.4,9,8,6,39.1,52.9,1.21,0.54,1.03,105.4
LONG,hist_turn_up+vwap_lo_bounce,0.5,0.8,mid_1030_1300,21,0.37,9,10,2,42.9,47.4,0.95,-0.16,1.26,63.3
LONG,hist_turn_up+cvd_up,0.5,0.8,mid_1030_1300,36,0.63,12,18,6,33.3,40.0,0.77,-1.29,2.1,88.1
LONG,hist_turn_up+cvd_up_v,0.5,0.8,mid_1030_1300,20,0.35,4,11,5,20.0,26.7,0.48,-1.76,1.84,99.8
LONG,hist_turn_up+mom_ignite_up,0.5,0.8,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,45.0
LONG,hist_turn_up+rsi_thrust_up,0.5,0.8,mid_1030_1300,5,0.09,1,3,1,20.0,25.0,0.31,-0.67,0.67,96.0
LONG,strong_close+orb_break_up,0.5,0.8,mid_1030_1300,23,0.4,9,11,3,39.1,45.0,0.91,-0.31,1.02,68.7
LONG,strong_close+orb_break_up_v,0.5,0.8,mid_1030_1300,17,0.3,7,9,1,41.2,43.8,0.76,-0.67,1.27,55.6
LONG,strong_close+vwap_reclaim_v,0.5,0.8,mid_1030_1300,16,0.28,7,9,0,43.8,43.8,0.78,-0.6,0.9,58.1
LONG,strong_close+rvol_thrust_up,0.5,0.8,mid_1030_1300,108,1.89,48,48,12,44.4,50.0,1.04,0.56,3.7,86.5
LONG,strong_close+above_vwap_v,0.5,0.8,mid_1030_1300,118,2.07,51,54,13,43.2,48.6,0.98,-0.36,5.23,88.9
LONG,strong_close+vwap_lo_bounce,0.5,0.8,mid_1030_1300,47,0.82,18,26,3,38.3,40.9,0.7,-2.44,2.94,66.2
LONG,strong_close+cvd_up,0.5,0.8,mid_1030_1300,193,3.39,85,88,20,44.0,49.1,0.99,-0.16,6.33,86.8
LONG,strong_close+cvd_up_v,0.5,0.8,mid_1030_1300,120,2.11,52,56,12,43.3,48.1,0.96,-0.74,3.54,85.5
LONG,strong_close+mom_ignite_up,0.5,0.8,mid_1030_1300,19,0.33,11,7,1,57.9,61.1,1.65,1.37,1.03,58.4
LONG,strong_close+rsi_thrust_up,0.5,0.8,mid_1030_1300,24,0.42,11,12,1,45.8,47.8,0.9,-0.37,1.57,69.0
LONG,orb_break_up+orb_break_up_v,0.5,0.8,mid_1030_1300,19,0.33,8,10,1,42.1,44.4,0.78,-0.67,1.27,64.2
LONG,orb_break_up+vwap_reclaim_v,0.5,0.8,mid_1030_1300,4,0.07,2,2,0,50.0,50.0,1.0,0.0,0.3,35.0
LONG,orb_break_up+rvol_thrust_up,0.5,0.8,mid_1030_1300,16,0.28,6,9,1,37.5,40.0,0.65,-0.97,1.27,56.2
LONG,orb_break_up+above_vwap_v,0.5,0.8,mid_1030_1300,17,0.3,6,10,1,35.3,37.5,0.59,-1.27,1.57,57.4
LONG,orb_break_up+vwap_lo_bounce,0.5,0.8,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.3,10.0
LONG,orb_break_up+cvd_up,0.5,0.8,mid_1030_1300,22,0.39,8,11,3,36.4,42.1,0.82,-0.61,1.27,80.0
LONG,orb_break_up+cvd_up_v,0.5,0.8,mid_1030_1300,17,0.3,6,10,1,35.3,37.5,0.59,-1.27,1.57,68.2
LONG,orb_break_up+mom_ignite_up,0.5,0.8,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,42.5
LONG,orb_break_up+rsi_thrust_up,0.5,0.8,mid_1030_1300,8,0.14,2,5,1,25.0,28.6,0.38,-0.97,0.97,76.9
LONG,orb_break_up_v+vwap_reclaim_v,0.5,0.8,mid_1030_1300,4,0.07,2,2,0,50.0,50.0,1.0,0.0,0.3,35.0
LONG,orb_break_up_v+rvol_thrust_up,0.5,0.8,mid_1030_1300,16,0.28,6,9,1,37.5,40.0,0.65,-0.97,1.27,56.2
LONG,orb_break_up_v+above_vwap_v,0.5,0.8,mid_1030_1300,17,0.3,6,10,1,35.3,37.5,0.59,-1.27,1.57,57.4
LONG,orb_break_up_v+vwap_lo_bounce,0.5,0.8,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.3,10.0
LONG,orb_break_up_v+cvd_up,0.5,0.8,mid_1030_1300,17,0.3,6,10,1,35.3,37.5,0.59,-1.27,1.57,68.2
LONG,orb_break_up_v+cvd_up_v,0.5,0.8,mid_1030_1300,17,0.3,6,10,1,35.3,37.5,0.59,-1.27,1.57,68.2
LONG,orb_break_up_v+mom_ignite_up,0.5,0.8,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,55.0
LONG,orb_break_up_v+rsi_thrust_up,0.5,0.8,mid_1030_1300,8,0.14,2,5,1,25.0,28.6,0.38,-0.97,0.97,76.9
LONG,vwap_reclaim_v+rvol_thrust_up,0.5,0.8,mid_1030_1300,12,0.21,5,7,0,41.7,41.7,0.71,-0.6,0.6,64.6
LONG,vwap_reclaim_v+above_vwap_v,0.5,0.8,mid_1030_1300,16,0.28,7,9,0,43.8,43.8,0.78,-0.6,0.9,73.1
LONG,vwap_reclaim_v+vwap_lo_bounce,0.5,0.8,mid_1030_1300,4,0.07,3,1,0,75.0,75.0,3.0,0.6,0.3,21.2
LONG,vwap_reclaim_v+cvd_up,0.5,0.8,mid_1030_1300,15,0.26,7,8,0,46.7,46.7,0.88,-0.3,0.6,67.0
LONG,vwap_reclaim_v+cvd_up_v,0.5,0.8,mid_1030_1300,15,0.26,7,8,0,46.7,46.7,0.88,-0.3,0.6,67.0
LONG,vwap_reclaim_v+rsi_thrust_up,0.5,0.8,mid_1030_1300,9,0.16,4,5,0,44.4,44.4,0.8,-0.3,0.6,61.7
LONG,rvol_thrust_up+above_vwap_v,0.5,0.8,mid_1030_1300,108,1.89,48,48,12,44.4,50.0,1.04,0.56,3.7,86.5
LONG,rvol_thrust_up+vwap_lo_bounce,0.5,0.8,mid_1030_1300,5,0.09,4,1,0,80.0,80.0,4.0,0.9,0.3,19.0
LONG,rvol_thrust_up+cvd_up,0.5,0.8,mid_1030_1300,96,1.68,44,42,10,45.8,51.2,1.09,1.18,3.24,87.2
LONG,rvol_thrust_up+cvd_up_v,0.5,0.8,mid_1030_1300,96,1.68,44,42,10,45.8,51.2,1.09,1.18,3.24,87.2
LONG,rvol_thrust_up+mom_ignite_up,0.5,0.8,mid_1030_1300,12,0.21,7,4,1,58.3,63.6,1.9,1.07,0.6,52.5
LONG,rvol_thrust_up+rsi_thrust_up,0.5,0.8,mid_1030_1300,17,0.3,7,9,1,41.2,43.8,0.76,-0.67,1.27,70.9
LONG,above_vwap_v+vwap_lo_bounce,0.5,0.8,mid_1030_1300,5,0.09,4,1,0,80.0,80.0,4.0,0.9,0.3,19.0
LONG,above_vwap_v+cvd_up,0.5,0.8,mid_1030_1300,144,2.53,60,66,18,41.7,47.6,0.94,-1.14,4.74,90.7
LONG,above_vwap_v+cvd_up_v,0.5,0.8,mid_1030_1300,144,2.53,60,66,18,41.7,47.6,0.94,-1.14,4.74,90.7
LONG,above_vwap_v+mom_ignite_up,0.5,0.8,mid_1030_1300,18,0.32,10,7,1,55.6,58.8,1.51,1.07,0.6,51.1
LONG,above_vwap_v+rsi_thrust_up,0.5,0.8,mid_1030_1300,20,0.35,8,10,2,40.0,44.4,0.79,-0.66,1.56,71.2
LONG,vwap_lo_bounce+cvd_up,0.5,0.8,mid_1030_1300,5,0.09,2,3,0,40.0,40.0,0.67,-0.3,0.9,45.0
LONG,vwap_lo_bounce+cvd_up_v,0.5,0.8,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.3,23.3
LONG,vwap_lo_bounce+rsi_thrust_up,0.5,0.8,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,5.0
LONG,cvd_up+cvd_up_v,0.5,0.8,mid_1030_1300,182,3.19,78,84,20,42.9,48.1,0.95,-1.3,5.04,91.9
LONG,cvd_up+mom_ignite_up,0.5,0.8,mid_1030_1300,26,0.46,14,11,1,53.8,56.0,1.33,1.07,0.9,57.3
LONG,cvd_up+rsi_thrust_up,0.5,0.8,mid_1030_1300,25,0.44,10,13,2,40.0,43.5,0.76,-0.96,1.56,69.6
LONG,cvd_up_v+mom_ignite_up,0.5,0.8,mid_1030_1300,19,0.33,11,7,1,57.9,61.1,1.65,1.37,0.6,60.0
LONG,cvd_up_v+rsi_thrust_up,0.5,0.8,mid_1030_1300,25,0.44,10,13,2,40.0,43.5,0.76,-0.96,1.56,69.6
LONG,mom_ignite_up+rsi_thrust_up,0.5,0.8,mid_1030_1300,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,65.0
LONG,vwap_reclaim+above_vwap+poc_reject_up,0.5,0.8,mid_1030_1300,3,0.05,1,2,0,33.3,33.3,0.5,-0.3,0.3,30.0
LONG,vwap_reclaim+above_vwap+adi_up,0.5,0.8,mid_1030_1300,29,0.51,14,15,0,48.3,48.3,0.93,-0.3,2.1,70.7
LONG,vwap_reclaim+above_vwap+delta_surge,0.5,0.8,mid_1030_1300,11,0.19,6,5,0,54.5,54.5,1.2,0.3,0.6,75.9
LONG,vwap_reclaim+above_vwap+s1_bounce,0.5,0.8,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,5.0
LONG,vwap_reclaim+above_vwap+yhigh_break,0.5,0.8,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.0,82.5
LONG,vwap_reclaim+above_vwap+above_pivot,0.5,0.8,mid_1030_1300,21,0.37,5,16,0,23.8,23.8,0.31,-3.3,3.6,87.9
LONG,vwap_reclaim+above_vwap+macd_x_up,0.5,0.8,mid_1030_1300,4,0.07,2,2,0,50.0,50.0,1.0,0.0,0.6,43.8
LONG,vwap_reclaim+above_vwap+macd_x_up_neg,0.5,0.8,mid_1030_1300,4,0.07,2,2,0,50.0,50.0,1.0,0.0,0.6,43.8
LONG,vwap_reclaim+above_vwap+hist_turn_up,0.5,0.8,mid_1030_1300,11,0.19,3,8,0,27.3,27.3,0.38,-1.5,1.5,65.0
LONG,vwap_reclaim+above_vwap+strong_close,0.5,0.8,mid_1030_1300,32,0.56,13,19,0,40.6,40.6,0.68,-1.8,2.7,65.8
LONG,vwap_reclaim+above_vwap+orb_break_up,0.5,0.8,mid_1030_1300,6,0.11,3,3,0,50.0,50.0,1.0,0.0,0.3,39.2
LONG,vwap_reclaim+above_vwap+orb_break_up_v,0.5,0.8,mid_1030_1300,4,0.07,2,2,0,50.0,50.0,1.0,0.0,0.3,35.0
LONG,vwap_reclaim+above_vwap+vwap_reclaim_v,0.5,0.8,mid_1030_1300,21,0.37,9,12,0,42.9,42.9,0.75,-0.9,1.5,67.9
LONG,vwap_reclaim+above_vwap+rvol_thrust_up,0.5,0.8,mid_1030_1300,12,0.21,5,7,0,41.7,41.7,0.71,-0.6,0.6,64.6
LONG,vwap_reclaim+above_vwap+above_vwap_v,0.5,0.8,mid_1030_1300,16,0.28,7,9,0,43.8,43.8,0.78,-0.6,0.9,73.1
LONG,vwap_reclaim+above_vwap+vwap_lo_bounce,0.5,0.8,mid_1030_1300,6,0.11,3,3,0,50.0,50.0,1.0,-0.0,0.9,40.0
LONG,vwap_reclaim+above_vwap+cvd_up,0.5,0.8,mid_1030_1300,27,0.47,12,15,0,44.4,44.4,0.8,-0.9,2.4,66.1
