direction,combo,noise_k,vol_mult,window,trades,trades_per_day,wins,stops,scratch,win_rate,tp_before_sl,profit_factor,net_pct,max_drawdown_pct,avg_hold_min
LONG,vwap_reclaim+orb_break_up_v+vwap_lo_bounce,0.0,0.8,full_0930_1400,3,0.05,1,2,0,33.3,33.3,0.5,-0.3,0.6,88.3
LONG,vwap_reclaim+orb_break_up_v+cvd_up,0.0,0.8,full_0930_1400,8,0.14,2,5,1,25.0,28.6,0.46,-0.81,0.6,80.6
LONG,vwap_reclaim+orb_break_up_v+cvd_up_v,0.0,0.8,full_0930_1400,8,0.14,2,5,1,25.0,28.6,0.46,-0.81,0.6,80.6
LONG,vwap_reclaim+orb_break_up_v+rsi_thrust_up,0.0,0.8,full_0930_1400,4,0.07,0,3,1,0.0,0.0,0.11,-0.81,0.6,111.2
LONG,vwap_reclaim+vwap_reclaim_v+rvol_thrust_up,0.0,0.8,full_0930_1400,29,0.51,8,12,9,27.6,40.0,0.79,-0.81,2.1,112.6
LONG,vwap_reclaim+vwap_reclaim_v+above_vwap_v,0.0,0.8,full_0930_1400,33,0.58,9,14,10,27.3,39.1,0.77,-0.99,1.8,107.0
LONG,vwap_reclaim+vwap_reclaim_v+vwap_lo_bounce,0.0,0.8,full_0930_1400,16,0.28,4,9,3,25.0,30.8,0.41,-1.7,1.4,94.4
LONG,vwap_reclaim+vwap_reclaim_v+cvd_up,0.0,0.8,full_0930_1400,33,0.58,11,11,11,33.3,50.0,1.1,0.37,0.83,105.0
LONG,vwap_reclaim+vwap_reclaim_v+cvd_up_v,0.0,0.8,full_0930_1400,33,0.58,11,11,11,33.3,50.0,1.1,0.37,0.83,105.0
LONG,vwap_reclaim+vwap_reclaim_v+mom_ignite_up,0.0,0.8,full_0930_1400,2,0.04,1,0,1,50.0,100.0,inf,0.37,0.0,95.0
LONG,vwap_reclaim+vwap_reclaim_v+rsi_thrust_up,0.0,0.8,full_0930_1400,15,0.26,5,5,5,33.3,50.0,1.34,0.52,0.6,104.3
LONG,vwap_reclaim+rvol_thrust_up+above_vwap_v,0.0,0.8,full_0930_1400,29,0.51,8,12,9,27.6,40.0,0.79,-0.81,2.1,112.6
LONG,vwap_reclaim+rvol_thrust_up+vwap_lo_bounce,0.0,0.8,full_0930_1400,11,0.19,4,4,3,36.4,50.0,0.85,-0.2,0.73,107.3
LONG,vwap_reclaim+rvol_thrust_up+cvd_up,0.0,0.8,full_0930_1400,24,0.42,7,8,9,29.2,46.7,1.03,0.09,1.5,116.9
LONG,vwap_reclaim+rvol_thrust_up+cvd_up_v,0.0,0.8,full_0930_1400,24,0.42,7,8,9,29.2,46.7,1.03,0.09,1.5,116.9
LONG,vwap_reclaim+rvol_thrust_up+mom_ignite_up,0.0,0.8,full_0930_1400,1,0.02,0,0,1,0.0,0.0,inf,0.07,0.0,175.0
